Time,Fx,Fy,Fx_actual,Fy_actual,Sep1,Sep2
1536010508.202076269,0.958626,2.95588,1.128,2.714,0.000976418,0.000846207
1536010508.206074654,0.958626,2.95588,2.31,2.367,0.000976418,0.000846207
1536010508.210073477,0.958626,1.96989,3.249,1.999,0.000976418,0.000846207
1536010508.214074366,0.958626,1.96989,3.021,1.929,0.000976418,0.000846207
1536010508.218074635,0,1.96989,1.801,2.192,0.000976418,0.000846207
1536010508.222073850,0,1.96989,0.709,2.504,0.000976418,0.000846207
1536010508.226073394,0.958626,2.95588,0.757,2.539,0.000976418,0.000846207
1536010508.230074181,0.958626,2.95588,1.892,2.235,0.000976418,0.000846207
1536010508.234072656,0.958626,1.96989,3.052,1.857,0.000976418,0.000846207
1536010508.238073816,0.958626,1.96989,3.16,1.743,0.000976418,0.000846207
1536010508.242073034,0,1.96989,2.139,1.978,0.000976418,0.000846207
1536010508.246073787,0,1.96989,0.973,2.319,0.000976418,0.000846207
1536010508.250074265,0.958626,2.95588,0.767,2.423,0.000976418,0.000846207
1536010508.254073597,0.958626,2.95588,1.703,2.178,0.000976418,0.000846207
1536010508.258073455,0.958626,1.96989,2.868,1.814,0.000976418,0.000846207
1536010508.262073639,0.958626,1.96989,3.133,1.68,0.000976418,0.000846207
1536010508.266073574,0,1.96989,2.223,1.91,0.000976418,0.000846207
1536010508.270074387,0,1.96989,0.989,2.291,0.000976418,0.000846207
1536010508.274074658,0.958626,2.95588,0.596,2.468,0.000976418,0.000846207
1536010508.278074675,0.958626,2.95588,1.411,2.28,0.000976418,0.000846207
1536010508.282074441,0.958626,1.96989,2.645,1.913,0.000976418,0.000846207
1536010508.286073811,0.958626,1.96989,3.106,1.72,0.000976418,0.000846207
1536010508.290074589,0,1.96989,2.328,1.888,0.000976418,0.000846207
1536010508.294074758,0,1.96989,1.03,2.264,0.000976418,0.000846207
1536010508.298075205,0.958626,2.95588,0.437,2.503,0.000976418,0.000846207
1536010508.302074471,0.958626,2.95588,1.123,2.398,0.000976418,0.000846207
1536010508.306074434,0.958626,1.96989,2.467,2.067,0.000976418,0.000846207
1536010508.310073745,0.958626,1.96989,3.242,1.838,0.000976418,0.000846207
1536010508.314073652,0,1.96989,2.767,1.935,0.000976418,0.000846207
1536010508.318074366,0,1.96989,1.54,2.269,0.000976418,0.000846207
1536010508.322074596,0.958626,1.96989,0.748,2.519,0.000976418,0.000846207
1536010508.326074708,0.958626,1.96989,1.133,2.447,0.000976418,0.000846207
1536010508.330075167,0.958626,1.96989,2.292,2.12,0.000976418,0.000846207
1536010508.334073302,0.958626,1.96989,3.08,1.85,0.000976418,0.000846207
1536010508.338073078,0,0.984733,2.706,1.886,0.000976418,0.000846207
1536010508.342074075,0,0.984733,1.494,2.175,0.000976418,0.000846207
1536010508.346077636,0,1.96989,0.574,2.41,0.000976418,0.000846207
1536010508.350077541,0,1.96989,0.8,2.334,0.000976418,0.000846207
1536010508.354077774,0.958626,1.96989,1.936,1.989,0.000976418,0.000846207
1536010508.358076371,0.958626,1.96989,2.876,1.678,0.000976418,0.000846207
1536010508.362078147,0,0.984733,2.684,1.674,0.000976418,0.000846207
1536010508.366075674,0,0.984733,1.487,1.954,0.000976418,0.000846207
1536010508.370074775,0,1.96989,0.351,2.22,0.000976418,0.000846207
1536010508.374076120,0,1.96989,0.29,2.185,0.000976418,0.000846207
1536010508.378078025,0,1.96989,1.324,1.846,0.000976418,0.000846207
1536010508.382078046,0,1.96989,2.471,1.49,0.000976418,0.000846207
1536010508.386077760,0,1.96989,2.662,1.415,0.000976418,0.000846207
1536010508.390078120,0,1.96989,1.722,1.649,0.000976418,0.000846207
1536010508.394078003,-0.958626,1.96989,0.498,1.924,0.000976418,0.000846207
1536010508.398077930,-0.958626,1.96989,0.065,1.937,0.000976418,0.000846207
1536010508.402078148,0,1.96989,0.738,1.647,0.000976418,0.000846207
1536010508.406078230,0,1.96989,1.818,1.313,0.000976418,0.000846207
1536010508.410075903,-0.958626,0.984733,2.264,1.246,0.000976418,0.000846207
1536010508.414074700,-0.958626,0.984733,1.644,1.507,0.000976418,0.000846207
1536010508.418074612,-0.958626,0.984733,0.484,1.846,0.000976418,0.000846207
1536010508.422075163,-0.958626,0.984733,-0.251,1.948,0.000976418,0.000846207
1536010508.426077781,-0.958626,0.984733,-0.037,1.726,0.000976418,0.000846207
1536010508.430074613,-0.958626,0.984733,0.787,1.401,0.000976418,0.000846207
1536010508.434076614,-0.958626,0.984733,1.389,1.289,0.000976418,0.000846207
1536010508.438084022,-0.958626,0.984733,1.204,1.494,0.000976418,0.000846207
1536010508.442073209,-0.958626,0.984733,0.4,1.809,0.000976418,0.000846207
1536010508.446075947,-0.958626,0.984733,-0.334,1.897,0.000976418,0.000846207
1536010508.450074698,-0.958626,0.984733,-0.423,1.599,0.000976418,0.000846207
1536010508.454074648,-0.958626,0.984733,0.121,1.076,0.000976418,0.000846207
1536010508.458074249,-0.958626,0.984733,0.756,0.677,0.000976418,0.000846207
1536010508.462073587,-0.958626,0.984733,0.884,0.643,0.000976418,0.000846207
1536010508.466072480,-0.958626,0,0.348,0.906,0.000976418,0.000846207
1536010508.470073638,-0.958626,0,-0.478,1.163,0.000976418,0.000846207
1536010508.474074324,-0.958626,0.984733,-1.019,1.15,0.000976418,0.000846207
1536010508.478074635,-0.958626,0.984733,-0.971,0.87,0.000976418,0.000846207
1536010508.482074061,-0.958626,0.984733,-0.533,0.577,0.000976418,0.000846207
1536010508.486073652,-0.958626,0.984733,-0.209,0.527,0.000976418,0.000846207
1536010508.490074162,-1.91766,0,-0.361,0.736,0.000976418,0.000846207
1536010508.494073746,-1.91766,0,-0.888,0.96,0.000976418,0.000846207
1536010508.498073635,-1.91766,0.984733,-1.321,0.929,0.000976418,0.000846207
1536010508.502074984,-1.91766,0.984733,-1.257,0.601,0.000976418,0.000846207
1536010508.506074048,-1.91766,0.984733,-0.746,0.198,0.000976418,0.000846207
1536010508.510073605,-1.91766,0.984733,-0.27,-0.001,0.000976418,0.000846207
1536010508.514073694,-0.958626,0.984733,-0.33,0.087,0.000976418,0.000846207
1536010508.518073716,-0.958626,0.984733,-0.989,0.297,0.000976418,0.000846207
1536010508.522074198,-0.958626,0,-1.789,0.4,0.000976418,0.000846207
1536010508.526073660,-0.958626,0,-2.132,0.333,0.000976418,0.000846207
1536010508.530073722,-0.958626,0,-1.787,0.26,0.000976418,0.000846207
1536010508.534073835,-0.958626,0,-1.079,0.39,0.000976418,0.000846207
1536010508.538075031,-0.958626,0,-0.596,0.754,0.000976418,0.000846207
1536010508.542075653,-0.958626,0,-0.674,1.149,0.000976418,0.000846207
1536010508.546075177,-0.958626,0.984733,-1.131,1.31,0.000976418,0.000846207
1536010508.550093951,-0.958626,0.984733,-1.458,1.141,0.000976418,0.000846207
1536010508.554074154,-0.958626,0,-1.282,0.795,0.000976418,0.000846207
1536010508.558075216,-0.958626,0,-0.67,0.54,0.000976418,0.000846207
1536010508.562074658,-0.958626,0,-0.041,0.527,0.000976418,0.000846207
1536010508.566102509,-0.958626,0,0.202,0.684,0.000976418,0.000846207
1536010508.570075356,-0.958626,0,-0.013,0.804,0.000976418,0.000846207
1536010508.574074676,-0.958626,0,-0.435,0.739,0.000976418,0.000846207
1536010508.578073855,-0.958626,0,-0.727,0.513,0.000976418,0.000846207
1536010508.582074443,-0.958626,0,-0.737,0.287,0.000976418,0.000846207
1536010508.586074787,-0.958626,0,-0.566,0.21,0.000976418,0.000846207
1536010508.590073741,-0.958626,0,-0.421,0.308,0.000976418,0.000846207
1536010508.594075126,-0.958626,0,-0.412,0.482,0.000976418,0.000846207
1536010508.598074588,-0.958626,0,-0.474,0.6,0.000976418,0.000846207
1536010508.602074538,-0.958626,0.984733,-0.461,0.594,0.000976418,0.000846207
1536010508.606074068,-0.958626,0.984733,-0.31,0.487,0.000976418,0.000846207
1536010508.610073558,-0.958626,0,-0.112,0.353,0.000976418,0.000846207
1536010508.614074248,-0.958626,0,-0.034,0.249,0.000976418,0.000846207
1536010508.618076544,-0.958626,0,-0.167,0.188,0.000976418,0.000846207
1536010508.622074490,-0.958626,0,-0.442,0.156,0.000976418,0.000846207
1536010508.626074517,-0.958626,0,-0.679,0.15,0.000976418,0.000846207
1536010508.630074396,-0.958626,0,-0.72,0.187,0.000976418,0.000846207
1536010508.634072952,-0.958626,0,-0.551,0.284,0.000976418,0.000846207
1536010508.638074574,-0.958626,0,-0.293,0.422,0.000976418,0.000846207
1536010508.642073145,-0.958626,0,-0.11,0.537,0.000976418,0.000846207
1536010508.646074841,-0.958626,0,-0.091,0.564,0.000976418,0.000846207
1536010508.650075238,-0.958626,0,-0.199,0.487,0.000976418,0.000846207
1536010508.654077595,-0.958626,0,-0.324,0.358,0.000976418,0.000846207
1536010508.658077792,-0.958626,0,-0.374,0.263,0.000976418,0.000846207
1536010508.662077632,-0.958626,0,-0.335,0.254,0.000976418,0.000846207
1536010508.666077929,-0.958626,0,-0.25,0.312,0.000976418,0.000846207
1536010508.670075166,-0.958626,0,-0.172,0.358,0.000976418,0.000846207
1536010508.674075354,-0.958626,0,-0.12,0.325,0.000976418,0.000846207
1536010508.678074831,-0.958626,0,-0.086,0.205,0.000976418,0.000846207
1536010508.682074922,-0.958626,0,-0.062,0.053,0.000976418,0.000846207
1536010508.686077447,-0.958626,0,-0.048,-0.064,0.000976418,0.000846207
1536010508.690075519,-0.958626,0,-0.048,-0.115,0.000976418,0.000846207
1536010508.694074987,-0.958626,0,-0.058,-0.116,0.000976418,0.000846207
1536010508.698075318,-0.958626,0,-0.066,-0.102,0.000976418,0.000846207
1536010508.702075259,-0.958626,0,-0.058,-0.098,0.000976418,0.000846207
1536010508.706077686,-0.958626,0,-0.036,-0.104,0.000976418,0.000846207
1536010508.710077683,-0.958626,0,-0.004,-0.104,0.000976418,0.000846207
1536010508.714075534,-0.958626,0,0.026,-0.093,0.000976418,0.000846207
1536010508.718074957,-0.958626,0,0.05,-0.075,0.000976418,0.000846207
1536010508.722073408,-0.958626,0,0.059,-0.064,0.000976418,0.000846207
1536010508.726074575,-0.958626,0,0.049,-0.066,0.000976418,0.000846207
1536010508.730074519,-0.958626,0,0.019,-0.073,0.000976418,0.000846207
1536010508.734074025,-0.958626,0,-0.021,-0.075,0.000976418,0.000846207
1536010508.738073782,-0.958626,0,-0.061,-0.062,0.000976418,0.000846207
1536010508.742072642,-0.958626,0,-0.088,-0.038,0.000976418,0.000846207
1536010508.746075425,-0.958626,0,-0.097,-0.013,0.000976418,0.000846207
1536010508.750077723,-0.958626,0,-0.084,0,0.000976418,0.000846207
1536010508.754086750,-0.958626,0,-0.047,0.001,0.000976418,0.000846207
1536010508.758077992,-0.958626,0,0.005,-0.004,0.000976418,0.000846207
1536010508.762077953,-0.958626,0,0.051,-0.008,0.000976418,0.000846207
1536010508.766073589,-0.958626,0,0.062,-0.008,0.000976418,0.000846207
1536010508.770077806,-0.958626,0,0.023,-0.013,0.000976418,0.000846207
1536010508.774078030,-0.958626,0,-0.057,-0.031,0.000976418,0.000846207
1536010508.778077915,-0.958626,0,-0.146,-0.066,0.000976418,0.000846207
1536010508.782077895,-0.958626,0,-0.2,-0.105,0.000976418,0.000846207
1536010508.786074690,-0.958626,0,-0.191,-0.134,0.000976418,0.000846207
1536010508.790075564,-0.958626,0,-0.116,-0.151,0.000976418,0.000846207
1536010508.794075831,-0.958626,0,-0.002,-0.161,0.000976418,0.000846207
1536010508.798075771,-0.958626,0,0.101,-0.171,0.000976418,0.000846207
1536010508.802074909,-0.958626,0,0.15,-0.177,0.000976418,0.000846207
1536010508.806075594,-0.958626,0,0.121,-0.17,0.000976418,0.000846207
1536010508.810074997,-0.958626,0,0.032,-0.148,0.000976418,0.000846207
1536010508.814075338,-0.958626,0,-0.068,-0.117,0.000976418,0.000846207
1536010508.818075177,-0.958626,0,-0.126,-0.088,0.000976418,0.000846207
1536010508.822073581,-0.958626,0,-0.115,-0.064,0.000976418,0.000846207
1536010508.826073109,-0.958626,0,-0.051,-0.046,0.000976418,0.000846207
1536010508.830073984,-0.958626,0,0.023,-0.032,0.000976418,0.000846207
1536010508.834081486,-0.958626,0,0.067,-0.026,0.000976418,0.000846207
1536010508.838073917,-0.958626,0,0.064,-0.031,0.000976418,0.000846207
1536010508.842073779,-0.958626,0,0.022,-0.04,0.000976418,0.000846207
1536010508.846075203,-0.958626,0,-0.036,-0.048,0.000976418,0.000846207
1536010508.850073672,-0.958626,0,-0.092,-0.052,0.000976418,0.000846207
1536010508.854073181,-0.958626,0,-0.126,-0.056,0.000976418,0.000846207
1536010508.858073553,-0.958626,0,-0.121,-0.061,0.000976418,0.000846207
1536010508.862073851,-0.958626,0,-0.075,-0.057,0.000976418,0.000846207
1536010508.866075446,-0.958626,0,-0.006,-0.036,0.000976418,0.000846207
1536010508.870074882,-0.958626,0,0.052,-0.003,0.000976418,0.000846207
1536010508.874074183,-0.958626,0,0.069,0.02,0.000976418,0.000846207
1536010508.878073486,-0.958626,0,0.042,0.011,0.000976418,0.000846207
1536010508.882077672,-0.958626,0,-0.001,-0.036,0.000976418,0.000846207
1536010508.886077855,-0.958626,0,-0.031,-0.106,0.000976418,0.000846207
1536010508.890074093,-0.958626,0,-0.034,-0.169,0.000976418,0.000846207
1536010508.894073486,-0.958626,0,-0.024,-0.204,0.000976418,0.000846207
1536010508.898073784,-0.958626,0,-0.019,-0.204,0.000976418,0.000846207
1536010508.902073375,-0.958626,0,-0.025,-0.18,0.000976418,0.000846207
1536010508.906075988,-0.958626,0,-0.029,-0.147,0.000976418,0.000846207
1536010508.910075046,-0.958626,0,-0.019,-0.117,0.000976418,0.000846207
1536010508.914075848,-0.958626,0,0.004,-0.093,0.000976418,0.000846207
1536010508.918075552,-0.958626,0,0.028,-0.07,0.000976418,0.000846207
1536010508.922074305,-0.958626,0,0.037,-0.044,0.000976418,0.000846207
1536010508.926074202,-0.958626,0,0.026,-0.019,0.000976418,0.000846207
1536010508.930074748,-0.958626,0,0.007,-0.008,0.000976418,0.000846207
1536010508.934074590,-0.958626,0,-0.003,-0.022,0.000976418,0.000846207
1536010508.938075058,-0.958626,0,0.003,-0.055,0.000976418,0.000846207
1536010508.942075807,-0.958626,0,0.024,-0.088,0.000976418,0.000846207
1536010508.946075793,-0.958626,0,0.042,-0.1,0.000976418,0.000846207
1536010508.950076878,-0.958626,0,0.041,-0.085,0.000976418,0.000846207
1536010508.954075629,-0.958626,0,0.013,-0.059,0.000976418,0.000846207
1536010508.958074718,-0.958626,0,-0.03,-0.04,0.000976418,0.000846207
